accommodate	v	[[1], [9], [], [5], []]	['容納', '', 'accommodate']
accommodating	j	[[], [9], [], [], []]	['', '', 'accommodate']
accommodation	n	[[1], [9], [], [5], []]	['住宿、停留處', '', 'accommodate']
accompaniment	n	[[], [8], [], [], []]	['', '', 'accompany']
accompany	v	[[1], [8], [], [4], []]	['陪同、伴隨', '', 'accompany']
accompanying	j	[[], [8], [], [], []]	['', '', 'accompany']
accomplish	v	[[1], [], [], [4], []]	['完成', '', '']
accomplished	j	[[2], [], [], [], []]	['技藝高超的、有才華的', '', '']
accomplishment	n	[[], [], [], [4], []]	['', '', '']
accord	n	[[1], [], [], [], []]	['贈予、授予、(與...)一致', '', '']
accord	v	[[1], [], [], [], []]	['贈予、授予、(與...)一致', '', '']
accordance	n	[[2], [], [], [6], []]	['依照、依據', '', '']
accordingly	b	[[2], [], [], [6], []]	['相應地、因此', '', '']
account	n	[[1], [], [], [], []]	['視為、解釋、(數量或比例上)佔', '', '']
account	v	[[1], [], [], [], []]	['視為、解釋、(數量或比例上)佔', '', '']
accountable	j	[[2], [], [], [6], []]	['應負責任的', '', '']
accountant	n	[[1], [], [], [4], []]	['會計師', '', '']
accounting	n	[[2], [], [], [5], []]	['會計', '', '']
accumulate	v	[[2], [8], [], [6], []]	['累積、逐漸增加', '', 'accumulate']
accumulation	n	[[2], [8], [], [6], []]	['累積', '', 'accumulate']
accuracy	n	[[1], [6], [], [4], []]	['準確(度)', '', 'accurate']
accurate	j	[[1], [6], [], [3], []]	['正確的、精準的', '', 'accurate']
accurately	b	[[], [6], [], [], []]	['', '', 'accurate']
accusation	n	[[2], [], [], [6], []]	['控告、指控', '', '']
accuse	v	[[1], [], [], [4], []]	['指控', '', '']
accustom	v	[[2], [], [], [6], []]	['使習慣於', '', '']
accustomed	j	[[2], [], [], [], []]	['習慣於', '', '']
ace	j	[[2], [], [], [], []]	['第一流的、極好的', '', '']
ace	n	[[2], [], [], [], []]	['A紙牌、擅長...的人、(網球)發球得分', '', '']
ace	v	[[2], [], [], [], []]	['表現得很好', '', '']
ache	nv	[[1], [], [], [3], []]	['疼痛', '', '']
achievable	j	[[], [2], [], [], []]	['', '', 'achieve']
achieve	v	[[0], [2], [], [3], []]	['達到、完成、實現', '', 'achieve']
achievement	n	[[1], [2], [], [3], []]	['成就、成績', '', 'achieve']
acid	jn	[[1], [], [], [4], []]	['酸；酸(性)的', '', '']
acknowledge	v	[[2], [6], [], [5], []]	['承認、告知、致意、感謝', '', 'acknowledge']
acknowledgement	n	[[], [6], [], [5], []]	['', '', 'acknowledge']
acne	n	[[2], [], [], [6], []]	['痤瘡、粉刺', '', '']
acoustic	j	[[2], [], [], [], []]	['聲音的、聽覺的、(樂器)原聲的', '', '']
acoustic	n	[[2], [], [], [], []]	['(建築物、房間的)傳音效果、音響效果', '', '']
acquaint	v	[[1], [], [], [5], []]	['使熟悉、使了解', '', '']
acquaintance	n	[[1], [], [], [4], []]	['認識的人、交情、(對事物的)了解', '', '']
acquire	v	[[1], [2], [], [4], []]	['獲得、購得', '', 'acquire']
acquisition	n	[[2], [2], [], [5], []]	['獲得、獲得物', '', 'acquire']
acre	n	[[1], [], [], [6], []]	['英畝', '', '']
across	bp	[[0], [], [], [1], [1]]	['橫過、在對面', '', '']
across	p	[[0], [], [], [], [1]]	['在...各處、遍及', '', '']
act	nv	[[0], [], [], [1], [1]]	['表演者、(戲劇的)幕；演出、扮演', '', '']
acting	j	[[2], [], [], [], []]	['臨時代理的', '', '']
action	n	[[0], [], [], [1], [1]]	['行動、行為、動作', '', '']
activate	v	[[2], [], [], [], []]	['使活動、活化', '', '']
active	j	[[0], [], [], [2], [2]]	['活躍的、積極的', '', '']
activist	n	[[2], [], [], [5], []]	['活躍份子', '', '']
activity	n	[[0], [], [], [2], [2]]	['活動', '', '']
actor	n	[[0], [], [19], [1], [1]]	['演員', '', '']
actress	n	[[0], [], [19], [1], [1]]	['女演員', '', '']
actual	j	[[1], [], [], [2], []]	['實際的、真正的', '', '']
actually	b	[[0], [], [], [], [1]]	['實際上、事實上', '', '']
acute	j	[[2], [], [], [5], []]	['嚴重的、(病痛)急性的、靈敏的', '', '']
acute	n	[[2], [], [], [], []]	['銳音符', '', '']
ad	n	[[], [], [], [3], []]	['', '', '']
adapt	v	[[1], [7], [], [4], []]	['(使)適應、改編', '', 'adapt']
adaptability	n	[[], [7], [], [], []]	['', '', 'adapt']
adaptable	j	[[], [7], [], [], []]	['', '', 'adapt']
adaptation	n	[[2], [7], [], [6], []]	['改編、適應', '', 'adapt']
adaptive	j	[[], [7], [], [], []]	['', '', 'adapt']
add	v	[[0], [], [], [1], [2]]	['加上、增加、補充說', '', '']
addict	n	[[2], [], [], [], []]	['成癮者、入迷的人', '', '']
addict	nv	[[], [], [], [4], []]	['', '', '']
addicted	j	[[2], [], [], [], []]	['上癮的、入迷的', '', '']
addiction	n	[[2], [], [], [6], []]	['上癮、入迷', '', '']
addition	n	[[0], [], [], [2], []]	['加法、添加、增加的人或物', '', '']
additional	j	[[1], [], [], [3], []]	['額外的、附加的', '', '']
additive	j	[[2], [], [], [], []]	['附加的', '', '']
additive	n	[[2], [], [], [], []]	['(尤指食品的)添加物', '', '']
address	n	[[0], [], [], [], [2]]	['地址、網址、位址；演講、演說', '', '']
address	v	[[1], [], [], [], [2]]	['對...講話、發表演說；處理、應對', '', '']
adequacy	n	[[], [4], [], [], []]	['', '', 'adequate']
adequate	j	[[1], [4], [], [4], []]	['足夠的、合格的', '', 'adequate']
adequately	b	[[], [4], [], [], []]	['', '', 'adequate']
adhere	v	[[2], [], [], [], []]	['附著、遵循', '', '']
adjacent	j	[[2], [10], [], [], []]	['毗連的、鄰近的', '', 'adjacent']
adjective	n	[[1], [], [], [7], []]	['形容詞', '= adj.', '']
adjoin	v	[[2], [], [], [], []]	['毗連、鄰接', '', '']
adjust	v	[[1], [5], [], [4], []]	['調整；適應；整理(衣著)', '', 'adjust']
adjustment	n	[[2], [5], [], [4], []]	['調整、適應', '', 'adjust']
administer	v	[[2], [], [], [6], []]	['管理、執行；給予、施行', '', '']
administrate	v	[[], [2], [], [6], []]	['', '', 'administrate']
administration	n	[[1], [2], [], [5], []]	['管理(部門)、行政(部門)；施行、施用', '', 'administrate']
administrative	j	[[2], [2], [], [5], []]	['管理的、行政的', '', 'administrate']
administratively	b	[[], [2], [], [], []]	['', '', 'administrate']
administrator	n	[[2], [2], [], [5], []]	['管理人員、行政人員', '', 'administrate']
admirable	j	[[1], [], [], [4], []]	['可欽佩的、值得讚賞的', '', '']
admiral	n	[[2], [], [], [6], []]	['海軍上將、艦隊司令', '', '']
admiration	n	[[1], [], [], [4], []]	['欽佩、仰慕、讚賞', '', '']
admire	v	[[0], [], [], [3], [2]]	['欽佩、欣賞', '', '']
admission	n	[[1], [], [], [4], []]	['承認、招認；入場費；允許進入', '', '']
admit	v	[[0], [], [], [2], []]	['承認；准許進入', '', '']
adolescence	n	[[2], [], [], [6], []]	['青春期', '', '']
adolescent	jn	[[2], [], [], [5], []]	['青春期的；青少年', '', '']
adopt	v	[[0], [], [], [4], []]	['領養、接受、採納', '', '']
adore	v	[[2], [], [], [5], []]	['熱愛、愛慕', '', '']
adult	jn	[[0], [7], [], [2], [2]]	['成年人；成年的、成熟的、僅限成人的', '', 'adult']
adulthood	n	[[2], [7], [], [], []]	['成年', '', 'adult']
advance	j	[[0], [], [], [], []]	['預先的、事先的', '', '']
advance	n	[[0], [], [], [], []]	['(使)前進、使發展、促進', '', '']
advance	v	[[0], [], [], [], []]	['(使)前進、使發展、促進', '', '']
advanced	j	[[1], [], [], [3], []]	['先進的、高級的、(發展)後期的', '', '']
advancement	n	[[2], [], [], [], []]	['發展、促進、晉升', '', '']
advantage	n	[[0], [], [], [3], []]	['優點、優勢、好處', '', '']
advent	n	[[2], [], [], [], []]	['出現、到來', '', '']
adventure	n	[[0], [], [], [3], []]	['冒險、冒險經歷、奇遇', '', '']
adverb	n	[[2], [], [], [], []]	['副詞', '=adv.', '']
adverb 	n	[[], [], [], [7], []]	['', '', '']
adverse	j	[[2], [], [], [5], []]	['不利的、負面的、有害的', '', '']
advert	n	[[2], [], [], [], []]	['廣告', '= ad, advertisement', '']
advertise	v	[[1], [], [], [3], []]	['登廣告、徵聘、宣傳', '= advertize', '']
advertisement	n	[[0], [], [], [3], [2]]	['廣告', '= ad', '']
advertiser	n	[[2], [], [], [], []]	['廣告商、登廣告者', '', '']
advertising	n	[[2], [], [], [], []]	['廣告業、廣告活動', '', '']
advice	n	[[0], [], [], [2], [2]]	['建議、忠告', '', '']
advisable	j	[[2], [], [], [], []]	['明智的、可取的', '', '']
advise	v	[[0], [], [], [3], [2]]	['建議、忠告、正式告知', '', '']
adviser	n	[[1], [], [], [3], []]	['顧問、忠告者', '= advisor', '']
advisor	n	[[], [], [], [3], []]	['', '', '']
advisory	j	[[2], [], [], [6], []]	['顧問的、諮詢的', '', '']
advisory	n	[[2], [], [], [], []]	['公告、警報', '', '']
advocacy	n	[[], [7], [], [], []]	['', '', 'advocate']
advocate	n	[[2], [], [], [], []]	['提倡者、擁護者', '', '']
advocate	nv	[[], [7], [], [5], []]	['', '', 'advocate']
aerial	jn	[[2], [], [], [], []]	['從飛機上的、空中的', '', '']
aerial	n	[[2], [], [], [], []]	['天線', 'noun = antenna (American English)', '']
aerospace	jn	[[2], [], [], [], []]	['航空航天業(的)、航空航天技術(的)', '', '']
aesthetic	j	[[2], [], [], [6], []]	['美感的、審美的', '=aesthetical, esthetic, esthetical', '']
aesthetics	n	[[2], [], [], [], []]	['美學、美感', '= esthetics', '']
affair	n	[[0], [], [], [2], []]	['事務、事件', '', '']
affect	nv	[[], [2], [], [], []]	['', '', 'affect']
affect	v	[[0], [], [], [2], [2]]	['影響、(疾病)感染', '', '']
affected	j	[[], [2], [], [], []]	['', '', 'affect']
affecting	j	[[], [2], [], [], []]	['', '', 'affect']
affection	n	[[1], [], [], [5], []]	['喜愛、鍾愛', '', '']
affectionate	j	[[2], [], [], [6], []]	['表示關愛的、充滿深情的', '', '']
affective	j	[[], [2], [], [], []]	['', '', 'affect']
affectively	b	[[], [2], [], [], []]	['', '', 'affect']
affiliate	n	[[2], [], [], [6], []]	['附屬機構、分公司', '', '']
affiliate	v	[[2], [], [], [], []]	['使隸屬於、加入、為...工作', '', '']
affirm	v	[[2], [], [], [6], []]	['申明、斷言', '', '']
afflict	v	[[2], [], [], [], []]	['折磨、使痛苦', '', '']
afford	v	[[1], [], [], [3], []]	['買得起、承擔、提供', '', '']
afraid	j	[[0], [], [], [1], [1]]	['害怕的、擔憂的', '', '']
africa	n	[[], [], [], [7], []]	['', '', '']
after	bcp	[[0], [], [], [1], [1]]	['在...後面；在...以後；以後、後來', '', '']
after	p	[[], [], [28], [], []]	['在…之後', '', '']
aftermath	n	[[2], [], [], [], []]	['後果、餘波', '', '']
afternoon	n	[[0], [], [34], [1], [1]]	['下午', '', '']
afterward	b	[[1], [], [], [3], []]	['後來', '=afterwards (British English)', '']
afterwards	b	[[], [], [], [3], []]	['', '', '']
again	b	[[0], [], [21], [1], [1]]	['又、再一次', '', '']
against	p	[[0], [], [], [2], [2]]	['緊貼著、倚靠著；逆著...的方向、迎著；反對、與...相反；以...為背景、襯托；防...、抗...', '', '']
age	n	[[0], [], [], [], [1]]	['年齡、老化；時代、時期', '', '']
age	v	[[0], [], [], [], [1]]	['衰老、使變老、使成熟', '', '']
aged	j	[[1], [], [], [], []]	['…歲的、年邁的', '', '']
agency	n	[[1], [], [], [4], []]	['代理機構、政府專門機構', '', '']
agenda	n	[[2], [], [], [5], []]	['議程、待處理事項', '', '']
agent	n	[[1], [], [], [4], []]	['代理商、代理人、經紀人', '', '']
aggravate	v	[[2], [], [], [], []]	['加重、惡化', '', '']
aggregate	jnv	[[2], [], [], [], []]	['總計(的)、合計(的)', '', '']
aggregate	nv	[[], [6], [], [], []]	['', '', 'aggregate']
aggregation	n	[[], [6], [], [], []]	['', '', 'aggregate']
aggression	n	[[2], [], [], [5], []]	['侵略、挑釁', '', '']
aggressive	j	[[1], [], [], [4], []]	['好鬥的、挑臖的；積極進取的', '', '']
aging	jn	[[2], [], [], [], []]	['變老的；老化', '= ageing', '']
agitate	v	[[2], [], [], [], []]	['鼓動、煽動；激怒', '', '']
agitation	n	[[2], [], [], [], []]	['焦慮不安、煩亂；煽動、鼓動', '', '']
ago	b	[[0], [], [], [1], [1]]	['在…以前', '', '']
agony	n	[[2], [], [], [5], []]	['極度痛苦、苦惱', '', '']
agree	v	[[0], [], [], [1], [1]]	['同意、贊成、相符', '', '']
agreeable	j	[[1], [], [], [4], []]	['令人愉悅的、宜人的；欣然同意的、願意接受的', '', '']
agreement	n	[[1], [], [], [1], []]	['協議、意見一致、同意', '', '']
agricultural	j	[[2], [], [], [5], []]	['農業的', '', '']
agriculture	n	[[1], [], [], [3], []]	['農業', '', '']
ahead	b	[[0], [], [], [2], [1]]	['在前面、領先、提早', '', '']
ai	n	[[2], [], [], [], []]	['人工智慧', '= artificial intelligence', '']
aid	nv	[[0], [7], [], [2], []]	['幫助、援助；救援物資、輔助設備', '', 'aid']
aide	n	[[2], [], [], [], []]	['(從政者或軍隊高官的)助理、助手', '', '']
aim	nv	[[0], [], [], [2], [2]]	['計劃、瞄準；目標、瞄準', '', '']
air	n	[[0], [], [], [1], [1]]	['空氣、空中', '', '']
air conditioner	n	[[0], [], [], [], [2]]	['冷氣機、空調', '', '']
air-conditioned	j	[[1], [], [], [], []]	['有空調的', '', '']
aircraft	n	[[0], [], [], [2], []]	['飛機', '', '']
airlift	nv	[[2], [], [], [], []]	['空運、空投', '', '']
airline	n	[[0], [], [], [3], [2]]	['航空公司', '', '']
airmail	n	[[1], [], [], [], []]	['航空郵件', '', '']
airplane	n	[[0], [], [35], [1], [1]]	['飛機', '= plane, aeroplane (British English)', '']
airport	n	[[0], [], [35], [1], [1]]	['機場', '', '']
airtight	j	[[2], [], [], [6], []]	['密封的、不透氣的', '', '']
airway	n	[[2], [], [], [6], []]	['(肺的)氣道；飛行航線', '', '']
aisle	n	[[2], [], [], [5], []]	['走道', '', '']
alarm	n	[[0], [], [], [], [2]]	['鬧鐘、鬧鈴裝置；警報、警報器', '', '']
alarm	nv	[[], [], [], [2], []]	['', '', '']
alarming	j	[[2], [], [], [], []]	['驚人的、令人驚慌的', '', '']
albeit	c	[[], [10], [], [], []]	['', '', 'albeit']
album	n	[[0], [], [], [2], [2]]	['相簿、集郵簿、音樂專輯', '', '']
alcohol	n	[[1], [], [], [4], []]	['酒、酒精', '', '']
alcoholic	j	[[1], [], [], [], []]	['酒精的、含酒精的', '', '']
alcoholic	jn	[[], [], [], [5], []]	['', '', '']
alcoholic	n	[[1], [], [], [], []]	['酗酒者、酒精中毒者', '', '']
alert	j	[[1], [], [], [], []]	['警覺的、機警的', '', '']
alert	jnv	[[], [], [], [4], []]	['', '', '']
alert	n	[[1], [], [], [], []]	['警報、戒備', '', '']
alert	v	[[1], [], [], [], []]	['使警覺、使意識到', '', '']
algebra	n	[[2], [], [], [6], []]	['代數', '', '']
alien	j	[[2], [], [], [], []]	['外國的、異域的、外星人的；陌生的、不熟悉的', '', '']
alien	jn	[[], [], [], [5], []]	['', '', '']
alien	n	[[2], [], [], [], []]	['外國人、外星人(生物)', '', '']
alienate	v	[[2], [], [], [6], []]	['使疏遠、離間', '', '']
align	v	[[], [], [], [6], []]	['', '', '']
alike	bj	[[0], [], [], [2], [2]]	['相似地、同樣地；相似的', '', '']
alive	j	[[0], [], [], [2], [2]]	['活著的、仍然存在的', '', '']
all	bjnr	[[], [], [], [1], []]	['', '', '']
all	bjr	[[0], [], [], [], [1]]	['全部(的/地)', '', '']
all	d	[[], [], [18], [], []]	['全部的', '', '']
allegation	n	[[2], [], [], [], []]	['(未經證實的)指責、指控', '', '']
allege	v	[[2], [], [], [6], []]	['(未經證實地)指責、指控', '', '']
alleged	j	[[2], [], [], [], []]	['(證據不足的情況下)被指控的、涉嫌的', '', '']
allergic	j	[[2], [], [], [5], []]	['過敏的、過敏引起的；對...十分反感的', '', '']
allergy	n	[[2], [], [], [5], []]	['過敏', '', '']
alleviate	v	[[2], [], [], [], []]	['減輕、緩和', '', '']
alley	n	[[1], [], [], [3], []]	['小街、小巷', '', '']
alliance	n	[[2], [], [], [5], []]	['(國家)結盟、聯盟', '', '']
allied	j	[[2], [], [], [], []]	['結盟的、聯盟的；類似的、有關聯的', '', '']
alligator	n	[[2], [], [], [6], []]	['短吻鱷', '', '']
allocate	v	[[2], [6], [], [5], []]	['分配、調撥', '', 'allocate']
allocation	n	[[], [6], [], [], []]	['', '', 'allocate']
allow	v	[[0], [], [], [1], [1]]	['准許', '', '']
allowance	n	[[1], [], [], [4], []]	['零用錢；津貼、補助；限額、定量', '零用錢 = pocket money', '']
alloy	nv	[[2], [], [], [], []]	['合金；把...鑄成合金', '', '']
alloy	v	[[2], [], [], [], []]	['把(價值)降低、損壞', '', '']
ally	nv	[[2], [], [], [5], []]	['同盟、盟友；與...結盟', '', '']
almond	n	[[2], [], [], [3], []]	['杏仁', '', '']
almost	b	[[0], [], [], [1], [1]]	['幾乎、差不多', '', '']
alone	bj	[[0], [], [], [2], [2]]	['單獨(的)、獨自(的)、孤獨無伴(的)', '', '']
along	b	[[0], [], [], [], [1]]	['向前、一起、來到', '', '']
along	bp	[[], [], [], [1], []]	['', '', '']
along	p	[[0], [], [], [], [1]]	['沿著', '', '']
alongside	bp	[[1], [], [], [5], []]	['在...旁邊、與...一起', '', '']
aloud	b	[[0], [], [], [2], [2]]	['大聲地', '', '']
alphabet	n	[[0], [], [], [3], [2]]	['字母表', '', '']
already	b	[[0], [], [], [1], [1]]	['已經', '', '']
also	b	[[0], [], [], [1], [1]]	['也、此外', '', '']
alter	v	[[2], [5], [], [5], []]	['改變、更動、修改(衣服使其合身)', '', 'alter']
alterable	j	[[], [5], [], [], []]	['', '', 'alter']
alteration	n	[[], [5], [], [], []]	['', '', 'alter']
alternate	jnv	[[], [], [], [5], []]	['', '', '']
alternate	jv	[[2], [], [], [], []]	['輪流(的)、交替(的)', '', '']
alternate	v	[[], [5], [], [], []]	['', '', 'alter']
alternative	j	[[1], [], [], [], []]	['可替代的、可供選擇的；非傳統的、另類的', '', '']
alternative	jn	[[], [3], [], [4], []]	['', '', 'alternative']
alternative	n	[[1], [], [], [], []]	['可供選擇的事物', '', '']
alternatively	b	[[], [3], [], [], []]	['', '', 'alternative']
although	c	[[0], [], [], [1], [1]]	['雖然', '', '']
altitude	n	[[1], [], [], [6], []]	['海拔高度', '', '']
altogether	b	[[0], [], [], [2], [2]]	['全部、總共、總之', '', '']
aluminium	n	[[1], [], [], [], []]	['鋁', '', '']
aluminum	n	[[], [], [], [6], []]	['', '', '']
always	b	[[0], [], [21], [1], [1]]	['總是、一直', '', '']
am	b	[[], [], [], [1], []]	['', '', '']
am	v	[[0], [], [], [], [1]]	['(主語為第一人稱單數)是', '', '']
amateur	jn	[[1], [], [], [4], []]	['業餘的、業餘愛好的；業餘愛好者、業餘運動員', '', '']
amaze	v	[[1], [], [], [3], []]	['使驚奇', '', '']
amazement	n	[[], [], [], [3], []]	['', '', '']
ambassador	n	[[1], [], [], [3], []]	['大使', '', '']
ambiguity	n	[[2], [8], [], [6], []]	['歧義、模稜兩可', '', 'ambiguous']
ambiguous	j	[[2], [8], [], [4], []]	['模稜兩可的、含混不清的', '', 'ambiguous']
ambition	n	[[1], [], [], [3], []]	['野心', '', '']
ambitious	j	[[1], [], [], [4], []]	['有野心的、雄心勃勃的', '', '']
ambulance	n	[[0], [], [], [3], [2]]	['救護車', '', '']
ambush	nv	[[2], [], [], [], []]	['埋伏、伏擊', '', '']
amend	v	[[2], [5], [], [5], []]	['修訂、修正(法律文件等)', '', 'amend']
amendment	n	[[2], [5], [], [], []]	['修正案、修訂', '', 'amend']
amends	n	[[2], [], [], [], []]	['賠罪、賠償', '', '']
america	n	[[0], [], [], [], [1]]	['美國、美洲', '', '']
america 	n	[[], [], [], [7], []]	['', '', '']
american	jn	[[0], [], [], [], [1]]	['美國的、美洲的；美國人', '', '']
amiable	j	[[2], [], [], [], []]	['和藹可親的', '', '']
amicable	j	[[2], [], [], [], []]	['友善的、友好的', '', '']
amid	p	[[1], [], [], [6], []]	['在…中', '', '']
amidst	p	[[], [], [], [6], []]	['', '', '']
ammunition	n	[[2], [], [], [], []]	['彈藥', '', '']
amnesty	n	[[2], [], [], [], []]	['赦免、赦免期', '', '']
among	p	[[0], [], [], [2], [2]]	['在...之中、在三者或以上之間', '', '']
amount	n	[[0], [], [], [], [2]]	['數量', '', '']
amount	nv	[[], [], [], [2], []]	['', '', '']
ample	j	[[2], [], [], [5], []]	['足夠的、豐富的', '', '']
amplify	v	[[2], [], [], [6], []]	['擴大、增強', '', '']
amuse	v	[[1], [], [], [4], []]	['逗樂、(使)娛樂', '', '']
amusement	n	[[1], [], [], [4], []]	['愉悅、娛樂(活動)', '', '']
an	a	[[], [], [4], [1], [1]]	['一個', '', '']
analogous	j	[[], [9], [], [], []]	['', '', 'analogy']
analogy	n	[[2], [9], [], [6], []]	['類比、比喻', '', 'analogy']
analysis	n	[[1], [1], [], [4], []]	['分析', '', 'analyze']
analyst	n	[[1], [1], [], [5], []]	['分析者、化驗員', '', 'analyze']
analytic	j	[[], [1], [], [], []]	['', '', 'analyze']
analytical	j	[[2], [1], [], [6], []]	['分析的', '= analytic', 'analyze']
analytically	b	[[], [1], [], [], []]	['', '', 'analyze']
analyze	v	[[1], [1], [], [4], []]	['分析', '= analyse (British English)', 'analyze']
analyzer	n	[[], [1], [], [], []]	['', '', 'analyze']
ancestor	n	[[1], [], [], [4], []]	['祖先', '', '']
anchor	nv	[[2], [], [], [6], []]	['錨；拋錨、下錨', '', '']
ancient	j	[[0], [], [], [2], [2]]	['古代的、古老的', '', '']
and	c	[[0], [], [8], [1], [1]]	['和、又、加上、接連', '', '']
anecdote	n	[[2], [], [], [], []]	['趣聞軼事', '', '']
angel	n	[[0], [], [], [3], [2]]	['天使', '', '']
anger	n	[[0], [], [], [2], [2]]	['憤怒、怒氣', '', '']
angle	n	[[1], [], [], [2], [1]]	['角度、觀點', '', '']
angler	n	[[2], [], [], [], []]	['垂釣者', '', '']
angry	j	[[0], [], [26], [1], [1]]	['生氣的、憤怒的', '', '']
animal	n	[[0], [], [3], [1], [1]]	['動物', '', '']
animate	jv	[[2], [], [], [6], []]	['有生命的、有活力的；使有生命、使有活力', '', '']
ankle	n	[[0], [], [], [2], [2]]	['腳踝', '', '']
anniversary	n	[[1], [], [], [4], []]	['週年紀念日', '', '']
announce	v	[[1], [], [], [3], []]	['宣布、公告、廣播', '', '']
announcement	n	[[1], [], [], [3], []]	['宣布、公告', '', '']
announcer	n	[[1], [], [], [], []]	['廣播員', '', '']
annoy	v	[[1], [], [], [4], []]	['使惱怒、打擾', '', '']
annoyance	n	[[2], [], [], [6], []]	['惱怒、煩惱、令人煩惱的事', '', '']
annual	j	[[], [4], [], [4], []]	['', '', 'annual']
annual	jn	[[1], [], [], [], []]	['每年的、一年一次的；年報、年刊', '', '']
annually	b	[[], [4], [], [], []]	['', '', 'annual']
anonymous	j	[[2], [], [], [5], []]	['匿名的、不具名的', '', '']
another	jr	[[0], [], [], [1], [1]]	['另一個、再一個；另外的、再一', '', '']
