bargain	n	[[2], [], [], [], []]	['特價品、協議；討價還價', '', '']
bargain	v	[[2], [], [], [], []]	['特價品、協議；討價還價', '', '']
barge	n	[[3], [], [], [], []]	['大型平底船', '', '']
barge	v	[[3], [], [], [], []]	['衝撞、亂闖', '', '']
bark	n	[[1], [], [], [], [2]]	['樹皮', '', '']
bark	nv	[[1], [], [], [2], [2]]	['吠叫、咆哮；狗吠聲', '', '']
base	n	[[1], [], [], [], [2]]	['(棒球運動中的)壘', '', '']
base	nv	[[1], [], [], [2], [2]]	['以...為據點、將總部設在；基地、基底、基礎', '', '']
bastard	jn	[[3], [], [], [], []]	['私生子；私生的', '', '']
bastard	n	[[3], [], [], [], []]	['討厭鬼、壞蛋', '', '']
bat	n	[[1], [], [], [], [1]]	['蝙蝠', '', '']
bat	nv	[[1], [], [], [1], [1]]	['球棒、球拍；用球棒或球拍擊球', '', '']
bath	nv	[[1], [], [], [], [1]]	['沐浴、洗澡；(給...)洗澡', '動詞=bathe', '']
batter	n	[[3], [], [], [], []]	['連續猛擊、毆打', '', '']
batter	v	[[3], [], [], [], []]	['連續猛擊、毆打', '', '']
be	v	[[1], [], [], [], [1]]	['是(助動詞)', '', '']
beach	n	[[1], [], [12], [], [1]]	['海灘、湖濱', '', '']
beam	n	[[2], [], [], [], []]	['照射、發光；高興地微笑、眉開眼笑', '', '']
beam	v	[[2], [], [], [], []]	['照射、發光；高興地微笑、眉開眼笑', '', '']
bear	n	[[1], [], [3], [], [1]]	['熊', '', '']
bear	v	[[1], [], [], [], [1]]	['承擔、忍受、負荷；具有；生孩子、結果實', '', '']
beat	n	[[1], [], [], [], [2]]	['跳動聲、擊鼓聲；節拍', '', '']
beat	v	[[1], [], [], [], [2]]	['打敗、戰勝；敲打、攪打', '', '']
before	bcp	[[1], [], [], [1], [1]]	['在…之前、先於；在...以前；曾經、在前', '', '']
beggar	n	[[2], [], [], [4], []]	['乞丐', '', '']
beggar	v	[[2], [], [], [], []]	['使貧窮、使匱乏', '', '']
behind	bp	[[1], [], [], [1], [1]]	['在…後面；在背後、在原處、落後於', '', '']
belt	n	[[1], [], [], [], [1]]	['腰帶', '', '']
benefit	nv	[[2], [], [], [3], []]	['利益、好處；對...有幫助、使受惠', '', '']
bent	j	[[3], [], [], [], []]	['彎曲的、駝背的', '', '']
bent	n	[[3], [], [], [], []]	['天賦', '', '']
best	bj	[[1], [], [], [], []]	['最、最適當地；最好的、最適當的', '', '']
best	n	[[1], [], [], [], []]	['最好的人或事', '', '']
best	v	[[1], [], [], [], []]	['打敗、戰勝', '', '']
better	bj	[[1], [], [], [], []]	['更、更好地；更好的、好轉的', '', '']
better	n	[[1], [], [], [], []]	['更好的事物、更好者', '', '']
better	v	[[1], [], [], [], []]	['勝過、超過', '', '']
between	p	[[1], [], [], [], [1]]	['在…之間', '', '']
bill	n	[[1], [], [], [], [2]]	['議案、法案', '', '']
bill	nv	[[1], [], [], [2], [2]]	['鈔票、帳單；開立帳單', '', '']
billion	n	[[2], [], [], [2], []]	['十億', '', '']
binding	j	[[3], [], [], [], []]	['必須遵守的，有法律約束力的', '', '']
binding	n	[[3], [], [], [], []]	['(書籍的)封皮、鑲邊', '', '']
birdie	n	[[3], [], [], [], []]	['小鳥', '', '']
birdie	nv	[[3], [], [], [], []]	['(高爾夫球)小鳥擊、比標準桿少一桿入洞', '', '']
bitch	n	[[3], [], [], [], []]	['母狗；[冒犯]壞女人、潑婦', '', '']
bitch	v	[[3], [], [], [], []]	['說壞話', '', '']
bite	nv	[[1], [], [], [1], [1]]	['咬、叮', '', '']
black	jn	[[1], [], [], [1], [1]]	['黑色的；黑色', '', '']
blast	n	[[3], [], [], [], []]	['狂風、強勁的氣流', '', '']
blast	nv	[[3], [], [], [5], []]	['炸毀、爆破；爆炸', '', '']
block	n	[[1], [], [], [], [1]]	['街區；大樓；大塊；堵塞物、障礙物', '', '']
block	v	[[1], [], [], [], [1]]	['堵塞；阻擋；擋住；妨礙', '', '']
blot	nv	[[3], [], [], [6], []]	['墨水漬、汙點；把墨水濺到、弄髒', '', '']
blot	v	[[3], [], [], [], []]	['(用軟紙或布)吸乾液體', '', '']
blow	n	[[1], [], [], [], [1]]	['吹；吹奏(樂器)；擤(鼻子)；重擊；打擊', '', '']
blow	v	[[1], [], [], [1], [1]]	['吹；吹奏；擤鼻子；炸毀；爆裂', '', '']
blue	j	[[1], [], [7], [], [1]]	['悲傷的、憂鬱的', '', '']
blue	jn	[[1], [], [], [1], [1]]	['藍色的；藍色', '', '']
blunt	j	[[3], [], [], [], []]	['(鉛筆、刀等)鈍的、不鋒利的；直率的、直截了當的', '', '']
blunt	v	[[3], [], [], [], []]	['使變鈍、減弱', '', '']
board	n	[[1], [], [], [], [2]]	['董事會、理事會', '', '']
board	nv	[[1], [], [], [2], [2]]	['寄宿、住校；(住宿處提供的)伙食、膳食', '', '']
bodily	b	[[3], [], [], [], []]	['移動全身地；親身地；全體地、整體地', '', '']
bodily	j	[[3], [], [], [], []]	['人體的、身體的', '', '']
boil	v	[[1], [], [], [], [1]]	['(水等)沸騰', '', '']
bolster	n	[[3], [], [], [], []]	['長靠枕', '', '']
bolster	v	[[3], [], [], [], []]	['加強、支撐、改善', '', '']
bolt	n	[[3], [], [], [], []]	['閂上、用螺栓固定；(因受到驚嚇而)快跑、奔跑', '', '']
bolt	v	[[3], [], [], [], []]	['閂上、用螺栓固定；(因受到驚嚇而)快跑、奔跑', '', '']
book	n	[[1], [], [30], [], [1]]	['書、簿冊', '', '']
book	v	[[1], [], [], [], [1]]	['預訂、預約', '', '']
boot	n	[[2], [], [], [], []]	['猛踹、猛踢；(使電腦)啟動', '', '']
boot	v	[[2], [], [], [], []]	['猛踹、猛踢；(使電腦)啟動', '', '']
born	jv	[[1], [], [], [], [1]]	['出生、產生；天生的', '', '']
boss	n	[[1], [], [], [], [1]]	['老闆、上司', '', '']
both	bjr	[[1], [], [], [1], [1]]	['兩個、兩者、雙方', '', '']
bottle	nv	[[1], [], [], [1], [1]]	['瓶子；把(液體)裝入瓶中', '', '']
bottom	jnv	[[1], [], [], [1], [1]]	['底部、屁股；最底下的、最後的；到達底部、降到最低點', '', '']
bottom	n	[[1], [], [], [], [1]]	['套裝的裙或褲', '', '']
bound	j	[[3], [], [], [], []]	['肯定的、必然的；(法律或道德上)有義務的、受約束的；正在前往...的、開往...的', '', '']
bound	nv	[[3], [], [], [5], []]	['跳躍、跳動', '', '']
bow	n	[[2], [], [], [], [1]]	['弓；(弦樂器的)琴弓；蝴蝶結', '船首 (P)', '']
bow	nv	[[1], [], [], [1], [1]]	['鞠躬、點頭致意', '', '']
box	nv	[[1], [], [], [1], [1]]	['箱、盒、方格；把...裝箱', '', '']
brace	n	[[3], [], [], [], []]	['支撐、加固；做準備、防備', '', '']
brace	v	[[3], [], [], [], []]	['支撐、加固；做準備、防備', '', '']
branch	n	[[1], [], [], [], [2]]	['樹枝；支流、岔路；分支機構', '', '']
branch	v	[[1], [], [], [], [2]]	['發出新枝；分岔、岔開', '', '']
brand	n	[[2], [], [], [2], []]	['品牌、商標；烙印', '', '']
brand	v	[[2], [], [], [], []]	['打烙印於；譴責、加汙名於', '', '']
breach	n	[[3], [], [], [], []]	['(法規等的)違反、違背；(關係)中斷、終止；缺口', '', '']
breach	v	[[3], [], [], [], []]	['違反、違背；在...打開缺口', '', '']
break	n	[[1], [], [], [], [1]]	['休息時間、課間休息、假期', '', '']
break	nv	[[1], [], [], [1], [1]]	['打破、弄壞；毀壞、打破、裂縫', '', '']
break	v	[[1], [], [], [], [1]]	['違反、違背', '', '']
breakfast	n	[[1], [], [10], [], [1]]	['早餐', '', '']
breast	nv	[[2], [], [], [], []]	['胸部、乳房；挺胸從...中擠過', '', '']
breed	n	[[2], [], [], [], []]	['品種；交配繁殖、飼養', '', '']
breed	v	[[2], [], [], [], []]	['品種；交配繁殖、飼養', '', '']
brew	n	[[3], [], [], [], []]	['啤酒；混合物', '', '']
brew	v	[[3], [], [], [], []]	['釀製(啤酒)、泡茶或咖啡；(壞事的)即將來臨、醞釀', '', '']
brief	j	[[1], [], [], [], []]	['簡短的、短暫的', '', '']
brief	nv	[[1], [], [], [], []]	['概要、簡報；簡報、向...介紹情況', '', '']
bright	j	[[1], [], [], [], [1]]	['明亮的、鮮豔的、快樂的；聰明的', '', '']
bronze	n	[[3], [], [], [], []]	['青銅', '', '']
brood	n	[[3], [], [], [], []]	['一窩雛鳥、一窩動物', '', '']
brood	v	[[3], [], [], [], []]	['擔憂、焦慮；孵蛋', '', '']
brown	jnv	[[1], [], [], [1], [1]]	['棕褐色的；棕褐色；(把食物)炒成褐色', '', '']
brush	nv	[[1], [], [], [2], [1]]	['刷子、畫筆、刷抹；刷、擦掉', '', '']
buck	n	[[3], [], [], [], []]	['美元；雄鹿、公兔', '', '']
buck	v	[[3], [], [], [], []]	['(馬)弓背跳躍、尥起後蹄跳躍；反抗、抵制', '', '']
bug	n	[[1], [], [], [], [1]]	['小蟲子；病菌；(電腦程式的)漏洞；竊聽器', '', '']
bug	v	[[1], [], [], [], [1]]	['煩擾、使惱怒；裝竊聽器', '', '']
bulge	n	[[3], [], [], [], []]	['鼓起、凸起；暫時的激增、突然上漲', '', '']
bulge	v	[[3], [], [], [], []]	['塞滿、鼓脹凸起', '', '']
bulk	nv	[[3], [9], [], [], []]	['大部分、大規模、巨大的東西；加大、加重', '', 'bulk']
burn	nv	[[1], [], [], [2], [1]]	['燒傷、曬傷、燙傷', '', '']
burn	v	[[1], [], [], [], [1]]	['燃燒、著火、發燒', '', '']
bust	j	[[3], [], [], [], []]	['破碎的、毀壞的', '', '']
bust	n	[[3], [], [], [], []]	['半身像；胸圍；逮捕、搜捕', '', '']
bust	v	[[3], [], [], [], []]	['打破、摔碎；突擊搜捕', '', '']
but	bcp	[[1], [], [], [1], [1]]	['只有、僅僅；但是；除…以外', '', '']
butcher	n	[[2], [], [], [], []]	['屠宰、宰殺；殺戮、屠殺', '', '']
butcher	v	[[2], [], [], [], []]	['屠宰、宰殺；殺戮、屠殺', '', '']
buy	nv	[[1], [], [], [1], [1]]	['買；購買、買賣', '', '']
by	bp	[[1], [], [], [1], [1]]	['藉由、被、在旁邊、早於；經過', '', '']
call	nv	[[1], [], [], [1], [1]]	['打電話；打電話、通話', '', '']
call	v	[[1], [], [23], [], [1]]	['給...命名、稱呼、把...視為', '', '']
can	x	[[1], [], [5], [], [1]]	['(助動詞)能、會、可以', '', '']
cannon	n	[[3], [], [], [], []]	['大砲', '', '']
cannon	v	[[3], [], [], [], []]	['碰撞', '', '']
canvas	n	[[2], [], [], [], []]	['帆布', '', '']
cap	nv	[[1], [], [], [1], [1]]	['便帽、蓋；用...覆蓋頂部', '', '']
capital	j	[[2], [], [], [], []]	['首要的；大寫字母的', '', '']
capital	n	[[2], [], [], [4], []]	['資金；首都；大寫字母', '', '']
capitalist	jn	[[2], [], [], [], []]	['資本主義者、資本家；資本主義的', '', '']
capture	nv	[[2], [], [], [3], []]	['俘虜、捕獲', '', '']
capture	v	[[2], [], [], [], []]	['(用文字或圖像)描繪；拍攝；引起(關注、興趣)', '', '']
cardinal	j	[[3], [], [], [], []]	['極重要的、基本的', '', '']
cardinal	n	[[3], [], [], [], []]	['樞機主教；基數；紅衣鳳頭鳥(見於北美，雄鳥為鮮紅色)', '', '']
cartoon	n	[[1], [], [], [], [2]]	['卡通', '', '']
case	n	[[1], [], [], [], [1]]	['箱、盒、容器；案件、案例', '', '']
cashier	n	[[2], [], [], [6], []]	['收銀員、出納員', '', '']
cashier	v	[[3], [], [], [], []]	['撤銷...的軍職、免除...的軍籍', '', '']
cast	nv	[[2], [], [], [3], []]	['鑄造；鑄造物、鑄模', '', '']
cast	v	[[2], [], [], [], []]	['投票', '', '']
catch	n	[[1], [], [], [], [1]]	['接球；捕獲量', '', '']
catch	nv	[[1], [], [], [1], [1]]	['接住、捕捉；罹患、染病；聽見、聽清楚；趕上(交通工具)、追上', '', '']
caution	n	[[3], [], [], [], []]	['警告、告誡', '', '']
caution	v	[[3], [], [], [], []]	['警告、告誡', '', '']
cease	nv	[[2], [], [], [4], []]	['停止；結束', '', '']
center	nv	[[1], [], [], [], [1]]	['中心點、中心區、活動中心；集中、使置中', '= centre (British English)', '']
certain	j	[[1], [], [], [], [2]]	['肯定的、確定的、必然的', '', '']
chain	n	[[2], [], [], [], []]	['一系列、一連串', '', '']
chain	nv	[[2], [], [], [2], []]	['鍊條、鎖鏈、束縛；用鏈條鎖、拴住', '', '']
chair	n	[[1], [], [15], [6], [1]]	['椅子', '', '']
chair	nv	[[1], [], [], [1], [1]]	['主持人、主席、系主任；擔任主席、主持', '', '']
champion	n	[[2], [], [], [3], []]	['冠軍、獲勝者', '', '']
champion	v	[[2], [], [], [], []]	['支持、聲援、捍衛', '', '']
chance	n	[[1], [], [], [], [1]]	['機會、可能性、巧合', '', '']
change	n	[[1], [], [], [], [1]]	['改變；零錢', '', '']
change	v	[[1], [], [], [], [1]]	['改變；交換、兌換', '', '']
channel	n	[[1], [], [], [], [2]]	['電視頻道、渠道、管道、途徑', '', '']
chant	n	[[3], [], [], [], []]	['反覆吟唱、反覆呼喊；唱聖歌、反覆吟誦禱文', '', '']
chant	v	[[3], [], [], [], []]	['反覆吟唱、反覆呼喊；唱聖歌、反覆吟誦禱文', '', '']
charge	n	[[1], [], [], [], [2]]	['費用；指控、控告；職責、責任；充電量、電荷', '', '']
charge	v	[[1], [], [], [], [2]]	['收費；指控、控告；指示、吩咐；充電', '', '']
charm	n	[[2], [], [], [], []]	['迷住、吸引', '', '']
charm	v	[[2], [], [], [], []]	['迷住、吸引', '', '']
chart	n	[[1], [], [], [2], [2]]	['圖表', '', '']
charter	n	[[3], [], [], [], []]	['憲章、章程；許可證；(交通工具的)租賃', '', '']
charter	v	[[3], [], [], [], []]	['特許設立、發給許可證；包租(交通工具)', '', '']
chase	v	[[1], [], [], [], [2]]	['追趕、追捕、追求', '', '']
chatter	n	[[3], [], [], [], []]	['喋喋不休的談話；(動物的)鳴叫聲；牙齒打顫的咯咯聲', '', '']
chatter	v	[[3], [], [], [], []]	['嘮叨、喋喋不休；(動物的)鳴叫、吱吱叫；(牙齒因冷或害怕)打顫', '', '']
check	n	[[1], [], [], [], [1]]	['支票；帳單；檢查、核對；鉤號', '支票 = cheque (British English)', '']
check	v	[[1], [], [], [], [1]]	['檢查、核對；打勾', '', '']
chestnut	j	[[3], [], [], [], []]	['栗色的、紅褐色的', '', '']
chestnut	n	[[3], [], [], [], []]	['栗子；栗樹；栗色、紅褐色', '', '']
chinese	jn	[[1], [], [], [], [1]]	['中文、中國人；中國的、中國人的', '', '']
chip	n	[[2], [], [], [], []]	['(使)掉碎片、打破', '', '']
chip	v	[[2], [], [], [], []]	['(使)掉碎片、打破', '', '']
chop	n	[[2], [], [], [], []]	['剁、切、砍', '', '']
chop	v	[[2], [], [], [], []]	['剁、切、砍', '', '']
chuck	n	[[3], [], [], [], []]	['(固定鑽頭等用的)卡盤、夾盤；牛肩胛肉', '', '']
chuck	v	[[3], [], [], [], []]	['(隨意地)拋、扔、甩；放棄、停止、終止(戀愛關係)', '', '']
circular	j	[[2], [], [], [4], []]	['圓的、環形的、循環的', '', '']
circular	n	[[2], [], [], [], []]	['(大量送發的)通報、傳單', '', '']
claim	n	[[1], [], [], [], []]	['聲稱、主張；認領、索取；索款、索賠', '', '']
claim	v	[[1], [], [], [], []]	['聲稱、主張；認領、索取；索款、索賠', '', '']
clasp	n	[[3], [], [], [], []]	['(包、皮帶或首飾的)扣子、扣環', '', '']
clasp	nv	[[3], [], [], [6], []]	['緊抱、緊握、抓緊', '', '']
class	n	[[1], [], [30], [], [1]]	['課、班級', '', '']
class	nv	[[1], [], [], [1], [1]]	['階級、等級；把...歸類、把...分級', '', '']
clean	bj	[[1], [], [], [], [1]]	['完全的、徹底的；完全地、徹底地', '', '']
clean	jnv	[[1], [], [], [], [1]]	['乾淨的、清潔的；清潔、打掃；清潔、打掃', '', '']
clear	b	[[1], [], [], [], [1]]	['不觸及地、不靠近地', '', '']
clear	j	[[1], [], [], [], [1]]	['清楚的、清晰的；暢通的、無阻礙的；不接觸的、不靠近的', '', '']
clear	v	[[1], [], [], [], [1]]	['清除、清掃；使變清楚、使清晰', '', '']
climb	nv	[[1], [], [], [1], [1]]	['爬、攀登', '', '']
climb	v	[[1], [], [32], [], [1]]	['上升、晉升、上漲、增長', '', '']
clinch	n	[[3], [], [], [], []]	['擁抱、扭抱', '', '']
clinch	v	[[3], [], [], [], []]	['贏得、成功取得', '', '']
clip	n	[[2], [], [], [], []]	['修剪；(用夾子)夾住', '', '']
clip	v	[[2], [], [], [], []]	['修剪；(用夾子)夾住', '', '']
close	bj	[[1], [], [], [], [1]]	['(空間或時間上)靠近、接近', '', '']
close	j	[[1], [], [], [], [1]]	['親密的、密切的', '', '']
close	nv	[[1], [], [], [], [1]]	['結束、停止；結局、結尾', '', '']
close	v	[[1], [], [23], [], [1]]	['關閉(門窗)、合攏；(商點或場所)關門、不開放、停業', '', '']
cloud	n	[[2], [], [], [1], [1]]	['雲、雲狀物、(網路)雲端', '', '']
cloud	v	[[2], [], [], [], [1]]	['(雲、煙等)遮蔽、使模糊', '', '']
club	n	[[1], [], [], [], [1]]	['俱樂部、社團', '', '']
clutch	n	[[3], [], [], [], []]	['離合器、離合器踏板；勢力範圍、控制、掌管；一群(人或動物)、一批(物品)', '', '']
clutch	nv	[[3], [], [], [], []]	['緊握、抱緊、(因害怕或痛苦)突然抓住', '', '']
coat	n	[[1], [], [6], [], [1]]	['外套、大衣', '', '']
code	n	[[2], [], [], [], []]	['把...譯成密碼、編碼', '', '']
code	v	[[2], [], [], [], []]	['把...譯成密碼、編碼', '', '']
coin	n	[[1], [], [], [], [2]]	['硬幣', '', '']
cold	jn	[[1], [], [], [1], [1]]	['冷的、冷淡的；寒冷、感冒', '', '']
color	nv	[[1], [], [], [1], [1]]	['顏色；著色', '= colour (British English)', '']
comfort	n	[[2], [], [], [], []]	['安慰、撫慰', '', '']
comfort	v	[[2], [], [], [], []]	['安慰、撫慰', '', '']
comic	j	[[1], [], [], [], [1]]	['滑稽的、好笑的', '', '']
comic	n	[[1], [], [], [], [1]]	['漫畫', '', '']
commission	n	[[2], [], [], [], []]	['佣金、手續費', '', '']
commission	nv	[[2], [2], [], [5], []]	['委任、委員會；委託', '', 'commission']
common	j	[[1], [], [], [], [1]]	['常見的、共同的', '', '']
commute	nv	[[3], [], [], [], []]	['通勤', '', '']
commute	v	[[3], [], [], [5], []]	['用...替代、變換；減輕(刑罰)', '', '']
companion	nv	[[2], [], [], [], []]	['同伴、陪伴；陪伴', '', '']
comparative	jn	[[2], [], [], [], []]	['相對的、比較的；(形容詞或副詞的)比較級', '', '']
compass	n	[[3], [], [], [], []]	['包圍', '', '']
compass	v	[[3], [], [], [], []]	['包圍', '', '']
complex	jn	[[2], [2], [], [2], []]	['複雜的、難懂的；複合物、建築群、綜合大樓', '', 'complex']
complex	n	[[3], [], [], [], []]	['(尤指過去的不快經驗造成的)情結', '', '']
component	jn	[[3], [], [], [5], []]	['構成要素、成分、零件；組成的、構成的', '', '']
compound	jnv	[[2], [5], [], [5], []]	['化合物、複合物、複合詞；複合的；使混合', '', 'compound']
compound	v	[[2], [], [], [], []]	['使惡化、使加劇', '', '']
compress	n	[[3], [], [], [], []]	['(止血消炎用)敷布', '', '']
