bulge	v	2	['塞滿、鼓脹凸起', '', '']
burn	nv	0	['燒傷、曬傷、燙傷', '', '']
burn	v	0	['燃燒、著火、發燒', '', '']
bust	j	2	['破碎的、毀壞的', '', '']
bust	n	2	['半身像；胸圍；逮捕、搜捕', '', '']
bust	v	2	['打破、摔碎；突擊搜捕', '', '']
butcher	n	1	['肉商、肉舖；劊子手', '', '']
butcher	v	1	['屠宰、宰殺；殺戮、屠殺', '', '']
call	nv	0	['呼叫、鳴叫、召喚', '', '']
call	nv	0	['打電話；打電話、通話', '', '']
call	v	0	['給...命名、稱呼、把...視為', '', '']
cannon	n	2	['大砲', '', '']
cannon	v	2	['碰撞', '', '']
capital	j	1	['首要的；大寫字母的', '', '']
capital	n	1	['資金；首都；大寫字母', '', '']
capture	nv	1	['俘虜、捕獲', '', '']
capture	v	1	['(用文字或圖像)描繪；拍攝；引起(關注、興趣)', '', '']
cardinal	j	2	['極重要的、基本的', '', '']
cardinal	n	2	['樞機主教；基數；紅衣鳳頭鳥(見於北美，雄鳥為鮮紅色)', '', '']
caretaker	n	2	['(建築物的)管理員、看門者', '', '']
caretaker	n	2	['照顧者、護理員', '= carer', '']
cashier	n	1	['收銀員、出納員', '', '']
cashier	v	2	['撤銷...的軍職、免除...的軍籍', '', '']
cast	nv	1	['投、拋、擲', '', '']
cast	nv	1	['演員陣容；分配角色、選派角色', '', '']
cast	nv	1	['鑄造；鑄造物、鑄模', '', '']
cast	v	1	['投票', '', '']
catch	n	0	['接球；捕獲量', '', '']
catch	nv	0	['接住、捕捉；罹患、染病；聽見、聽清楚；趕上(交通工具)、追上', '', '']
caution	n	2	['謹慎、慎重；告誡、警告、提醒', '', '']
caution	v	2	['警告、告誡', '', '']
chain	n	1	['一系列、一連串', '', '']
chain	nv	1	['鍊條、鎖鏈、束縛；用鏈條鎖、拴住', '', '']
chair	n	0	['椅子', '', '']
chair	nv	0	['主持人、主席、系主任；擔任主席、主持', '', '']
champion	n	1	['冠軍、獲勝者', '', '']
champion	v	1	['支持、聲援、捍衛', '', '']
change	n	0	['改變；零錢', '', '']
change	v	0	['改變；交換、兌換', '', '']
chant	n	2	['聖歌、反覆吟詠的禱文、反覆呼喊或吟唱的話語', '', '']
chant	v	2	['反覆吟唱、反覆呼喊；唱聖歌、反覆吟誦禱文', '', '']
charge	n	0	['費用；指控、控告；職責、責任；充電量、電荷', '', '']
charge	v	0	['收費；指控、控告；指示、吩咐；充電', '', '']
charm	n	1	['魅力、吸引力；護身符、符咒', '', '']
charm	v	1	['迷住、吸引', '', '']
charter	n	2	['憲章、章程；許可證；(交通工具的)租賃', '', '']
charter	v	2	['特許設立、發給許可證；包租(交通工具)', '', '']
chatter	n	2	['喋喋不休的談話；(動物的)鳴叫聲；牙齒打顫的咯咯聲', '', '']
chatter	v	2	['嘮叨、喋喋不休；(動物的)鳴叫、吱吱叫；(牙齒因冷或害怕)打顫', '', '']
check	n	0	['支票；帳單；檢查、核對；鉤號', '支票 = cheque (British English)', '']
check	v	0	['檢查、核對；打勾', '', '']
chest	n	1	['胸部、胸腔', '', '']
chest	n	2	['(常為木製的)箱子', '', '']
chestnut	j	2	['栗色的、紅褐色的', '', '']
chestnut	n	2	['栗子；栗樹；栗色、紅褐色', '', '']
china	n	0	['中國', '', '']
china	n	1	['瓷、瓷器', '', '']
chip	n	1	['炸薯條、炸洋芋片、炸玉米片；(電腦的)晶片；(缺落的)碎屑、碎片、(杯碟的)缺口', '', '']
chip	v	1	['(使)掉碎片、打破', '', '']
chop	n	1	['(豬、羊)排骨、帶骨的肉塊', '', '']
chop	v	1	['剁、切、砍', '', '']
chuck	n	2	['(固定鑽頭等用的)卡盤、夾盤；牛肩胛肉', '', '']
chuck	v	2	['(隨意地)拋、扔、甩；放棄、停止、終止(戀愛關係)', '', '']
circular	j	1	['圓的、環形的、循環的', '', '']
circular	n	1	['(大量送發的)通報、傳單', '', '']
claim	n	0	['說法、斷言；權利、所有權', '', '']
claim	v	0	['聲稱、主張；認領、索取；索款、索賠', '', '']
clasp	n	2	['(包、皮帶或首飾的)扣子、扣環', '', '']
clasp	nv	2	['緊抱、緊握、抓緊', '', '']
class	n	0	['課、班級', '', '']
class	nv	0	['階級、等級；把...歸類、把...分級', '', '']
clean	bj	0	['完全的、徹底的；完全地、徹底地', '', '']
clean	jnv	0	['乾淨的、清潔的；清潔、打掃；清潔、打掃', '', '']
clear	b	0	['不觸及地、不靠近地', '', '']
clear	j	0	['清楚的、清晰的；暢通的、無阻礙的；不接觸的、不靠近的', '', '']
clear	v	0	['清除、清掃；使變清楚、使清晰', '', '']
climb	nv	0	['爬、攀登', '', '']
climb	v	0	['上升、晉升、上漲、增長', '', '']
clinch	n	2	['擁抱、扭抱', '', '']
clinch	v	2	['贏得、成功取得', '', '']
clip	n	1	['修剪；夾子、迴紋針；(電影或電視節目的)剪輯、片段', '', '']
clip	v	1	['修剪；(用夾子)夾住', '', '']
close	bj	0	['(空間或時間上)靠近、接近', '', '']
close	j	0	['親密的、密切的', '', '']
close	nv	0	['結束、停止；結局、結尾', '', '']
close	v	0	['關閉(門窗)、合攏；(商點或場所)關門、不開放、停業', '', '']
cloud	n	1	['雲、雲狀物、(網路)雲端', '', '']
cloud	v	1	['(雲、煙等)遮蔽、使模糊', '', '']
clutch	n	2	['離合器、離合器踏板；勢力範圍、控制、掌管；一群(人或動物)、一批(物品)', '', '']
clutch	nv	2	['緊握、抱緊、(因害怕或痛苦)突然抓住', '', '']
code	n	1	['密碼、代碼、編碼；法規、行為準則、規範', '', '']
code	v	1	['把...譯成密碼、編碼', '', '']
collected	j	2	['冷靜的、鎮定的', '', '']
collected	j	2	['收集成冊的、收集成系列的', '', '']
comfort	n	1	['舒服；安慰、慰藉、令人感到安慰的人事物；舒適的設施或條件', '', '']
comfort	v	1	['安慰、撫慰', '', '']
comic	j	0	['滑稽的、好笑的', '', '']
comic	n	0	['漫畫', '', '']
commission	n	1	['佣金、手續費', '', '']
commission	nv	1	['委任、委員會；委託', '', '']
commute	nv	2	['通勤', '', '']
commute	v	2	['用...替代、變換；減輕(刑罰)', '', '']
compass	n	2	['羅盤、指南針、圓規；範圍、界線', '', '']
compass	v	2	['包圍', '', '']
complex	jn	1	['複雜的、難懂的；複合物、建築群、綜合大樓', '', '']
complex	n	2	['(尤指過去的不快經驗造成的)情結', '', '']
compound	jnv	1	['化合物、複合物、複合詞；複合的；使混合', '', '']
compound	v	1	['使惡化、使加劇', '', '']
compress	n	2	['(止血消炎用)敷布', '', '']
compress	v	2	['壓縮、壓緊、精簡(資訊、文字等)', '', '']
con	n	2	['騙局；不利條件、弊病', '', '']
con	v	2	['欺詐、詐騙', '', '']
concrete	j	1	['具體的、有形的', '', '']
concrete	nv	1	['混凝土；用混凝土覆蓋', '', '']
condition	n	1	['狀況、狀態；條件、環境；條款', '', '']
condition	v	1	['使適應、使習慣於；為...的條件；使健康、養護(頭髮、皮膚等)', '', '']
conduct	n	1	['行為、舉止', '', '']
conduct	v	1	['執行、引導、指揮(合唱團或樂隊)；表現、舉止', '', '']
conserve	n	2	['蜜餞、糖漬食品', '', '']
conserve	v	2	['保存、保護、節約', '', '']
constituent	j	2	['構成的', '', '']
constituent	n	2	['成分、要素；選民', '', '']
content	jv	1	['滿意的、知足的；滿足於', '', '']
content	n	1	['內容、目錄', '名詞常使用複數形態', '']
contingent	j	2	['視...而定的、取決於...的；偶然的、可能的', '', '']
contingent	n	2	['(代表某一組織或國家的)代表團、(軍隊的)小分隊；偶然事件', '', '']
coordinate	j	2	['同一類別的、同等重要的', '', '']
coordinate	n	2	['座標', '', '']
coordinate	v	2	['協調、相配', '', '']
cop	n	2	['警察、員警；逮捕、拘捕', '', '']
cop	v	2	['逮捕、拘捕；抓、拿、握', '', '']
correspondent	j	2	['一致的、對應的', '', '']
correspondent	n	1	['記者、通信者', '', '']
cosmopolitan	j	2	['來自世界各地的、國際性的', '', '']
cosmopolitan	n	2	['見多識廣者', '', '']
counsel	n	2	['建議、忠告；律師', '', '']
counsel	v	2	['提供諮詢、勸告', '', '']
counter	n	1	['櫃檯、計數器', '', '']
counter	v	1	['反駁', '', '']
cradle	n	1	['搖籃、發源地', '', '']
cradle	v	1	['輕輕地抱著', '', '']
cramp	n	2	['痙攣、抽筋', '', '']
cramp	v	2	['束縛、阻礙', '', '']
crane	n	1	['起重機；鶴', '', '']
crane	v	1	['探出(頭)、伸長(脖子)', '', '']
crap	j	2	['[冒犯]劣質的、差勁的', '', '']
crap	n	2	['[冒犯]廢話、胡扯、垃圾、排泄物', '', '']
crap	v	2	['[冒犯]拉屎', '', '']
crash	n	1	['撞車事故、失事；碰撞聲；暴跌、倒閉；(電腦或系統)當機', '', '']
crash	v	1	['碰撞、墜毀；破產、崩盤；(電腦或系統)當機', '', '']
credit	n	1	['讚許；(經濟上的)信用、賒帳、信用貸款；學分', '', '']
credit	v	1	['把錢存進帳戶；歸功於', '', '']
crib	n	2	['嬰兒床', '', '']
crib	v	2	['抄襲(作弊)、剽竊', '', '']
cripple	n	1	['[冒犯]殘障人士、瘸子、跛子', '', '']
cripple	v	1	['使跛腳、使受傷致殘；嚴重損害', '', '']
crook	n	2	['彎曲(部分)、曲柄杖', '', '']
crook	v	2	['使(手指或手臂)彎曲', '', '']
crop	n	1	['農作物', '', '']
crop	v	1	['剪裁、剪短', '', '']
cross	n	0	['十字架、十字形', '', '']
cross	v	0	['穿越、交叉', '', '']
crow	n	1	['烏鴉', '', '']
crow	v	1	['啼叫', '', '']
crumble	n	2	['酥皮水果甜點', '', '']
crumble	v	2	['使成碎屑、崩壞', '', '']
crush	n	1	['迷戀', '', '']
crush	v	1	['壓扁、壓碎', '', '']
cult	j	2	['受特定群體歡迎的', '', '']
cult	n	2	['狂熱崇拜、邪教', '', '']
current	j	0	['當前的', '', '']
current	n	0	['水流、氣流、電流', '', '']
cushion	n	1	['軟墊', '', '']
cushion	v	1	['緩衝', '', '']
cutting	j	2	['刻薄的', '', '']
cutting	n	2	['剪報、插枝', '', '']
cycle	n	1	['循環', '', '']
cycle	v	1	['騎自行車', '', '']
dart	n	2	['飛鏢', '', '']
dart	v	2	['飛奔；猛然一瞥', '', '']
dash	n	1	['飛奔；短跑比賽；破折號', '', '']
dash	v	1	['飛奔；猛擊', '', '']
deal	n	0	['交易、協議', '', '']
deal	v	0	['做生意、買賣；處理；分發、發牌', '', '']
decimal	j	2	['十進位的', '', '']
decimal	n	2	['小數', '', '']
default	n	2	['違約；預設值', '', '']
default	v	2	['違約、不清償債務', '', '']
defect	n	2	['缺陷', '', '']
defect	v	2	['背叛、叛變', '', '']
deliberate	j	2	['故意的；小心謹慎的', '', '']
deliberate	v	2	['仔細考慮', '', '']
delinquent	j	2	['犯法的；逾期未付的', '', '']
delinquent	n	2	['青少年犯', '', '']
dependent	j	1	['依賴的、取決於', '', '']
dependent	n	1	['受扶養者', '= dependant', '']
deposit	n	1	['訂金、存款', '', '']
deposit	v	1	['放置、付訂金、存錢', '', '']
desert	n	0	['沙漠', '', '']
desert	v	0	['遺棄', '', '']
designate	j	2	['新任命的', '', '']
designate	v	2	['指定、指派、標明', '', '']
digest	n	1	['文摘、摘要', '', '']
digest	v	1	['消化、領悟', '', '']
direct	j	0	['直接的', '', '']
direct	v	0	['針對、指揮', '', '']
discipline	n	1	['紀律、訓練', '', '']
discipline	v	1	['(使有)紀律、訓練、懲戒', '', '']
dispatch	n	2	['快訊', '= despatch (British English)', '']
dispatch	nv	2	['派遣、發送', '= despatch (British English)', '']
ditch	n	1	['水溝', '', '']
ditch	v	1	['丟棄', '', '']
do	v	0	['做', '', '']
do	x	0	['助動詞', '', '']
doom	n	2	['厄運、死亡', '', '']
doom	v	2	['注定(失敗)', '', '']
down	bp	0	['向下；在下方', '', '']
down	j	0	['情緒低落', '', '']
down	n	0	['羽絨', '', '']
draft	n	1	['草稿', '', '']
draft	v	1	['起草、草擬；徵召入伍、徵募', '', '']
drag	n	1	['令人厭煩的事', '', '']
drag	v	1	['拖、拉', '', '']
drape	n	2	['(窗)簾', '', '']
drape	v	2	['披、垂掛', '', '']
eclipse	n	2	['日蝕、月蝕；衰落', '', '']
eclipse	v	2	['遮蔽、使黯然失色', '', '']
either	b	0	['也(否定句)', '', '']
either	cjr	0	['(兩者中)任一個', '', '']
embrace	nv	2	['擁抱', '', '']
embrace	v	2	['欣然接受、包含', '', '']
even	b	0	['甚至、更加', '', '']
even	j	1	['平坦的、均等的', '', '']
excess	j	2	['過量的', '', '']
excess	n	2	['過量、超過', '', '']
exclusive	j	2	['除外的；專用的、獨有的', '', '']
exclusive	n	2	['獨家新聞', '', '']
excuse	n	0	['藉口', '', '']
excuse	v	0	['原諒', '', '']
executive	j	1	['執行的、行政的', '', '']
executive	n	1	['高層主管、執行委員會', '', '']
exhaust	n	1	['廢氣', '', '']
exhaust	v	1	['使精疲力盡、用光', '', '']
exhibit	n	1	['展覽(品)', '', '']
exhibit	v	1	['展覽；表現出', '', '']
express	j	0	['快的', '', '']
express	n	0	['快車、快遞', '', '']
express	v	0	['表達', '', '']
extract	n	2	['萃取物；摘要', '', '']
extract	v	2	['抽出、提取', '', '']
faint	j	1	['微弱的；昏眩的', '', '']
faint	nv	1	['昏倒', '', '']
fair	j	0	['公平的', '', '']
fair	n	0	['市集、商品展覽會、園遊會', '', '']
fall	n	0	['秋天', '= autumn', '']
fall	v	0	['跌倒、掉落、下降', '', '']
fashion	n	0	['流行時尚', '', '']
fashion	v	0	['塑造成、製作', '', '']
feeder	j	2	['支流的', '', '']
feeder	n	2	['餵食器', '', '']
fetch	n	1	['(跟狗玩的)丟接遊戲', '', '']
fetch	v	1	['拿來、取物、接', '', '']
fiddle	n	2	['小提琴', '', '']
fiddle	v	2	['隨意擺弄；偽造', '', '']
figure	n	0	['數字、圖表', '', '']
figure	v	0	['認為、計算', '', '']
file	n	1	['檔案', '', '']
file	v	1	['把(文件)歸檔；提出(訴訟、申請等)', '', '']
filter	n	2	['過濾器', '', '']
filter	v	2	['過濾；穿透、滲入', '', '']
final	j	0	['最後的', '', '']
final	n	0	['期末考', '', '']
fine	j	0	['很好的', '', '']
fine	nv	0	['處以罰金；罰金', '', '']
fire	n	0	['火', '', '']
fire	v	0	['開火、發射；開除', '', '']
firm	j	0	['堅固的', '', '']
firm	n	0	['公司', '', '']
fit	j	0	['健壯的、健康的', '', '']
fit	n	1	['一陣；(病)發作', '', '']
fit	v	0	['合適', '', '']
fitting	j	2	['適合的、恰當的', '', '']
fitting	n	2	['試衣服', '', '']
flap	n	2	['拍打聲；', '', '']
flap	v	2	['拍打', '', '']
flat	j	0	['平坦的', '', '']
flat	n	0	['公寓', '= apartment', '']
fling	n	2	['短暫的快樂時光', '', '']
fling	v	2	['(用力)扔擲、猛烈地做', '', '']
flounder	n	2	['比目魚', '', '']
flounder	v	2	['掙扎、陷入困境', '', '']
flourish	n	2	['(引起注意的)誇張動作', '', '']
flourish	v	2	['茁壯、繁盛', '', '']
fly	n	0	['蒼蠅', '', '']
fly	v	0	['飛', '', '']
foil	n	2	['(金屬)箔；陪襯物', '', '']
foil	v	2	['阻止', '', '']
fool	jn	0	['傻瓜；愚蠢的', '', '']
fool	v	0	['愚弄、欺騙', '', '']
for	c	0	['因為', '', '']
for	p	0	['為了、給、(時間、距離)達', '', '']
force	n	0	['力量', '', '']
force	v	0	['強迫', '', '']
forge	n	2	['熔鐵廠', '', '']
forge	v	2	['鍛造、偽造、創造', '', '']
form	n	0	['表格、形狀', '', '']
form	v	0	['組成', '', '']
foul	j	2	['糟糕的、粗鄙的', '', '']
foul	n	2	['犯規', '', '']
foul	v	2	['犯規、弄髒', '', '']
freak	jn	2	['怪異的；怪人、怪物', '', '']
freak	v	2	['嚇壞、極度激動', '', '']
free	j	0	['空閒、免費、自由的', '', '']
free	v	0	['使自由', '', '']
fringe	n	2	['邊緣；穗狀物', '', '']
fringe	v	2	['邊緣有著', '', '']
fuse	n	2	['保險絲、引線', '', '']
fuse	v	2	['熔合、結合', '', '']
gathering	j	2	['增加的', '', '']
gathering	n	2	['收集', '', '']
gathering	n	2	['集會', '', '']
gear	n	1	['(汽車)排檔、齒輪；裝備、用具', '', '']
gear	v	1	['使適合', '', '']
general	j	0	['一般的、普遍的', '', '']
general	n	0	['將軍', '', '']
given	j	2	['規定的、特定的', '', '']
given	p	2	['考慮到、鑒於', '', '']
go-ahead	j	2	['有進取心的', '', '']
go-ahead	n	2	['許可', '', '']
gorge	n	2	['峽谷', '', '']
gorge	v	2	['塞飽、狼吞虎嚥', '', '']
grade	n	0	['成績', '', '']
grade	v	1	['評分、分等級', '', '']
grant	n	1	['補助金', '', '']
grant	v	1	['准予、同意', '', '']
grate	n	2	['金屬爐架', '', '']
grate	v	2	['磨碎、摩擦；使煩躁', '', '']
grave	j	1	['嚴肅的、嚴重的', '', '']
grave	n	1	['墳墓', '', '']
graze	n	2	['擦傷', '', '']
graze	v	2	['(牛羊等)吃草；擦破(皮膚)', '', '']
grind	n	1	['令人厭倦的苦事', '', '']
grind	v	1	['磨(碎)、碾(碎)', '', '']
grip	n	2	['緊握、控制', '', '']
